apk_path,label,complexity_score,analysis_time,permissions_count,native_code_count,obfuscated_strings_count,dynamic_code_use_count,apk_entropy,code_length,file_size,file_hash,first_submission_date
./AndroidAPKSamples/Malware/Miscellaneous/e5656c1d96158ee7e1a94f08bca1213686a05266e37fb2efb5443b84250ea29d.apk,malware,3.393378829438306,1.2258110046386719,16,0,32,0,2.9576227174303713,97922,0.8540620803833008,e5656c1d96158ee7e1a94f08bca1213686a05266e37fb2efb5443b84250ea29d,2014-08-18 17:22:03
./AndroidAPKSamples/Malware/Miscellaneous/39c6bab80cc157bfe540bdee9ce2440b3b363e830bc7adaab9fc37075fb26fb1.apk,malware,4.204581242019772,4.7391510009765625,22,0,244,0,3.1623918798627857,463549,3.7368574142456055,39c6bab80cc157bfe540bdee9ce2440b3b363e830bc7adaab9fc37075fb26fb1,2014-07-04 07:29:57
./AndroidAPKSamples/Malware/Miscellaneous/f901fd1fc2ce079a18c619e1192b14dcc164c97da3286031ee542dabe0b4cd8c.apk,malware,4.145911134746585,2.7952117919921875,23,0,183,0,3.0348296967265713,254164,1.5699996948242188,f901fd1fc2ce079a18c619e1192b14dcc164c97da3286031ee542dabe0b4cd8c,2014-04-17 19:45:14
./AndroidAPKSamples/Malware/Ransomware/DoubleLockerRansomware.apk,malware,4.212576140525921,0.3473052978515625,19,0,158,0,3.2288535540977676,21554,0.3512115478515625,79e602a062d05fbb1409afc16e6d41ac0645576b2b5c1899dc93e6852c30a71f,2017-10-13 12:55:16
./AndroidAPKSamples/Malware/Ransomware/CovidLockRansomware.apk,malware,4.343154357267759,5.214170217514038,3,0,588,0,3.3827062437093014,252622,14.927903175354004,6b74febe8a8cc8f4189eccc891bdfccebbc57580675af67b1b6f268f52adad9f,2020-03-15 15:51:52
./AndroidAPKSamples/Malware/Ransomware/Simplocker/3fbad2e5b4721effbeb4ceb6c3690f5d.apk,malware,1.3170441714141483,0.03044915199279785,3,0,3,0,2.7162276176065117,1202,11.651762962341309,d159f102a4affe133e5cb480cb48f0e72e1f305da88c708a556a21972c2b1876,2017-06-10 15:34:52
./AndroidAPKSamples/Malware/Ransomware/Simplocker/0f3ae8be97f2089d7173bc4e60f46fb9.apk,malware,4.166343342918372,2.942610025405884,9,0,255,0,3.0953010867919284,145985,1.1210870742797852,144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a,2017-06-07 03:20:55
./AndroidAPKSamples/Malware/Ransomware/Simplocker/0a5d73b773d6360b5660a368cd39c6ce.apk,malware,2.625995392210294,0.7576789855957031,7,0,12,0,3.0425541925615986,48545,1.0075139999389648,ce88455c0a4b69278fe480c106a6482ed295df90a516bb95dea4269febd0e997,2017-06-05 23:54:56
./AndroidAPKSamples/Malware/Ransomware/Simplocker/0e20e797d2bba903ff61bf2e78b8e298.apk,malware,1.174902798822932,0.01982569694519043,8,0,1,0,2.731648200425605,1084,0.4269447326660156,8c76f26cbdd83c19b22542c630fe094cbd7764e63dd5582ea6bba521c748fefb,2017-05-21 19:19:30
./AndroidAPKSamples/Malware/Ransomware/Simplocker/3ac34928fdc36c9f3e4dca61ab75c691.apk,malware,1.120029880837272,0.013180017471313477,3,0,1,0,2.7814616600769635,317,1.056351661682129,ae3b0837a86988fd4bb51adf0dcfeba90ca36b12e45e97ef0268d28cf1f3b28c,2016-12-03 07:30:28
./AndroidAPKSamples/Malware/Ransomware/Simplocker/04f62de93dae091e1c94832234263db9.apk,malware,1.1202272058570284,0.014286994934082031,3,0,1,0,2.781983905560149,317,1.0566482543945312,b656f2533aa6a9f42269dc58c0e411bce3bd94ba9642f245fef11276a5a17040,2017-06-17 15:20:24
./AndroidAPKSamples/Malware/Ransomware/Simplocker/3c3acd059acf29b49519c09e7a01b3c6.apk,malware,4.163441187710611,2.418288230895996,8,0,255,0,3.088331303519802,150001,1.063389778137207,724bb68303f014e4929631abde12215523e9f0b7b72ded55d132143cd0d6c69a,2017-05-21 02:27:26
./AndroidAPKSamples/Malware/Ransomware/Simplocker/0dad5140086599b61662645b288f9e22.apk,malware,1.2376220511106495,0.02073812484741211,3,0,2,0,2.7195888286982224,1365,0.2552480697631836,0c3cef96d6d6e4aa61973d3075f100c768f2754323617fd9fcc8074ec5fc4ad5,2017-05-24 15:05:38
./AndroidAPKSamples/Malware/Ransomware/Simplocker/03ef0dac1f97f15388bb873a417f6537.apk,malware,1.120370486364231,0.012865066528320312,3,0,1,0,2.782154093195241,317,1.072540283203125,2ecdae58b04faaee65b8d12cb7fb1a9edf89d6e1506f084e5f806868cb62e9b7,2016-12-19 12:01:05
./AndroidAPKSamples/Malware/Ransomware/LockerPin/d335f22545505783e473b42259253d36.apk,malware,1.1670694852048993,0.017194032669067383,0,0,1,0,2.7699086856033643,838,0.9107456207275391,73846c181c0201eb066a60b7924e6cd426fbc5d2cca3adbe63a4446daca09d87,2017-06-26 15:23:08
./AndroidAPKSamples/Malware/Ransomware/LockerPin/dc531be53c6726e4279c6bbd87b8e169.apk,malware,1.042766490055558,0.01767897605895996,1,0,0,0,2.4563454703686953,1071,2.9073877334594727,9db6cb1cc97ac9ac8953d35ae22907c7d0e08179ace3768811464594c295c95e,2017-05-07 19:49:10
./AndroidAPKSamples/Malware/Ransomware/LockerPin/a581038a69cfa035ab45244c92b61fe0.apk,malware,1.1676098990614057,0.01693272590637207,0,0,1,0,2.7699086856033643,838,1.0188283920288086,f48ccfb752b3c0e58ee1df0745639362a29f50defba735bbe8f8235cd12fa3fa,2017-07-02 03:02:07
./AndroidAPKSamples/Malware/Ransomware/LockerPin/aa2be7fd72752dffa89fb903cb70392e.apk,malware,1.042462264374561,0.016515254974365234,1,0,0,0,2.455384029970346,1071,2.9186506271362305,55c46d8a1bf373471c52646627a8e2f2bffaa81ff0e6824114a0eed6045b41d1,2017-05-07 18:51:03
./AndroidAPKSamples/Malware/Ransomware/LockerPin/ad24048dcb0acf80b1daeecd7274bdb1.apk,malware,1.173694326894963,0.018856287002563477,0,0,1,0,2.7699086856033643,838,2.2357139587402344,f83692aa912ce4212df7aae33713d8c512192147b0466aa675ad36367f9d35d9,2017-06-29 00:17:19
./AndroidAPKSamples/Malware/Ransomware/LockerPin/6349462efbe6ccf4290d4c19dd740cd7.apk,malware,4.238334255336068,1.5062882900238037,1,0,152,0,3.287038790698427,76748,1.138941764831543,7272798d36ba524ddc1f93dbba50c43f51a62cee6a7c7b4077ae05edc84a5fb1,2016-12-10 08:23:13
./AndroidAPKSamples/Malware/Ransomware/LockerPin/9639430c8d83e94a2deae6c14cd4fae0.apk,malware,1.0419075427942746,0.11919784545898438,1,0,0,0,2.4536249262315093,1071,2.939639091491699,0f80f38882361badfcf711117308136b790a52b2846bcc572c8107a21b7c6622,2017-05-07 19:30:59
./AndroidAPKSamples/Malware/Ransomware/LockerPin/cd07b48e5ba86570c123e93461cd78db.apk,malware,4.250542560649575,1.3390998840332031,2,0,120,0,3.328874832345806,122218,0.4428997039794922,07ad58175af8d72077ba40361de0d6f30d396c30267b254ab331a8f5975ab4b0,2017-06-29 00:22:57
./AndroidAPKSamples/Malware/Ransomware/LockerPin/d0d765731a30dc7d68ab339d144e946f.apk,malware,4.205864769264631,0.893164873123169,1,0,94,0,3.202242473084589,44014,1.0047683715820312,28cacabaab634c84856faf811d466ae742bd668c7e194b60f491404cd83dc8e4,2017-06-29 00:06:16
./AndroidAPKSamples/Malware/Ransomware/LockerPin/a063292d8667cf3d83ff9365dfb8650a.apk,malware,1.1694025826627852,0.018092870712280273,0,0,1,0,2.7699086856033643,838,1.3773651123046875,1f44c839e6aa2a5f044fe8b44b33b53068e0032299331406f10c9adfdf2543f8,2017-06-29 00:16:08
./AndroidAPKSamples/Malware/Ransomware/RansomBO/159378f47540a8dbdc99d0e4625e6e97.apk,malware,2.327434411993126,0.3329489231109619,15,0,4,0,3.1115980046338514,24922,0.11703205108642578,0b3ee7799718ee9871d468ddd4879e77cdbf8c589a163f7f4c527fef383507bb,2015-09-09 20:47:39
./AndroidAPKSamples/Malware/Ransomware/RansomBO/12d31f8b0dc89a3b196b56ce7ac23b89.apk,malware,2.448545496299765,0.29891490936279297,15,0,7,0,3.114598699768123,23293,0.11419677734375,211707a0764ee25348d78b4c8c5e7b9c9642f36f3e06955abb01bfd4d5aff372,2015-08-28 07:12:06
./AndroidAPKSamples/Malware/Ransomware/RansomBO/0277658e68a30104fec943150f74b0e5.apk,malware,2.4485341094284268,0.2820582389831543,15,0,7,0,3.114598699768123,23293,0.11191940307617188,0e2761ca7b04488a519351710a30a26224869b39c5aba405257b461e31861810,2015-09-05 18:47:22
./AndroidAPKSamples/Malware/Ransomware/RansomBO/10672a166c8301cc9e0ddebf3ed91fbe.apk,malware,2.448534085586569,0.29198431968688965,15,0,7,0,3.114598699768123,23293,0.11191463470458984,16b9cab25ab6e8b65797125a86688f0dd4e36197f7d7598b78d4c9b579987d40,2015-08-29 07:03:35
./AndroidAPKSamples/Malware/Ransomware/RansomBO/1d4fcc628e65babec21985b71295cc9a.apk,malware,2.111362228380183,0.3443751335144043,15,0,2,0,2.7484651438038594,30818,0.1375598907470703,4329c6525cb1c0190c8a110144faaf09fd6faec6462dfcb8254faceededa3d42,2015-09-15 03:02:15
./AndroidAPKSamples/Malware/Ransomware/RansomBO/14013bbb99636e4d17099401aae616ba.apk,malware,2.113328712855442,0.3598520755767822,15,0,2,0,2.753710310392019,30775,0.13746929168701172,315af0395294220a495ac358bc2661da31dffe04030263951d1aacb333392aa4,2015-08-29 14:56:26
./AndroidAPKSamples/Malware/Ransomware/RansomBO/08fc87495bb335263373d85df13403ab.apk,malware,2.448506023719809,0.3926668167114258,15,0,7,0,3.114598699768123,23293,0.10630226135253906,1d222abf4d5804d773b60d5d13894261cd16e123d693898461fe39e5833c1691,2015-09-11 02:20:43
./AndroidAPKSamples/Malware/Ransomware/RansomBO/1ef20d8e75b9706d1597d58022a1e7c3.apk,malware,2.1113624429569042,0.34236693382263184,15,0,2,0,2.7484651438038594,30818,0.1376028060913086,0ae6dd4d3d7c4710ae726ff7c3d64441be44b83cf9aa0ef29ddad40a22d68f29,2015-08-22 14:21:33
./AndroidAPKSamples/Malware/Ransomware/RansomBO/00da61a6c82ee1b6321898c40dda0205.apk,malware,2.4485418484955046,0.28737878799438477,15,0,7,0,3.114598699768123,23293,0.11346721649169922,1f60054200b37b895dc3e5cf1bfc87fb1d9a9a17d70bb5519cab879aa5f8fa7c,2015-08-22 23:23:35
./AndroidAPKSamples/Malware/Ransomware/RansomBO/047f5f8602dbe34cb94bfc6d508e49fb.apk,malware,2.111362228380183,0.32689499855041504,15,0,2,0,2.7484651438038594,30818,0.1375598907470703,3aba69c964b8e28bc94d46566294f3f93dd3cb59c198edde63f939ae7c2adc7d,2015-09-04 17:48:39
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/a7d26deb2f8af2465df8735111eee8bc.apk,malware,4.2905979485874735,3.2330989837646484,14,0,228,0,3.4157191709850525,292383,1.9406518936157227,32f0a2b9ef7243d7fee3a4fc82c8cc7b2c7930bd2809304e9cb4d01139736ea0,2017-08-08 16:18:13
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/592ef26fa2ffc5495fa0f5c812bdfeee.apk,malware,4.290517826484639,3.2820937633514404,14,0,228,0,3.4163520823770064,292326,1.8771591186523438,cc00853b16dd63fe61a8fa8436d74130f2194c4d5c1bbd4c98dab08559df6fd3,2017-06-25 03:41:30
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/222d9bfc7496d48240d0d176c70e2835.apk,malware,4.290249214070283,3.3634250164031982,14,0,228,0,3.416349080131431,292326,1.8236618041992188,30e5d42c76694366a94e5b4f0f6ec0e51dc2c8f0adaddff4656cb12520e05b81,2017-07-06 01:05:55
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/5b912cc0f36095ab2f32d95e91b55be7.apk,malware,1.5088151640989296,0.039331912994384766,7,0,4,0,2.755186848729959,3076,1.6040191650390625,53136f6cea9c04cf139c42a0f9b863c87bb1a3114010c324106d85a401fd8caf,2017-07-18 00:04:43
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/50e1f008d92edbde5a4c3185ff8f9c55.apk,malware,1.5047558447632234,0.03627586364746094,7,0,4,0,2.7562998252320408,3076,0.7086820602416992,991637992a5c964ad9aac1ac523520b3f1e138a590fee52171b9a481a80596dd,2017-08-12 19:07:50
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/25675b6dfed1491e0e5b411826fe8772.apk,malware,4.290830280794932,4.248079061508179,14,0,228,0,3.4163451449453386,292328,1.9401702880859375,99d6812323e75a8de69ad6ed73ebd8a5f8aba5bc989cbc9e87f298300db5a221,2017-07-15 11:11:25
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/4bd33ba8957168dccbeadbbea45c6843.apk,malware,4.29039738189449,3.808410882949829,14,0,228,0,3.416356773675018,292328,1.8527183532714844,1f497e1d127cd1d293d1a0bbc8a6faebf928284bdbc69674e3d8586463da6527,2017-07-02 03:30:25
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/66461af2d3c3b018adef6dc451e59802.apk,malware,4.290653783545704,3.7405760288238525,14,0,228,0,3.416353865903777,292326,1.9042167663574219,a7e7b7186199231a3f81635d071e83a92cadb8792fd8cb71fe78a5b0f8789640,2017-06-24 06:23:34
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/762138e933a681628ceab29d8e5a96a2.apk,malware,4.3397051636604775,4.5982959270477295,14,0,228,0,3.416756201910527,292263,11.684317588806152,b7ef66d497217a29e8fd47f5958800575db10bf9ed9609b197e24a572ccd0ebd,2017-07-25 10:52:09
./AndroidAPKSamples/Malware/Ransomware/Wannalocker/8ce42ae8f1206130aeadaa7cad062aca.apk,malware,4.290886433138685,3.4512808322906494,14,0,228,0,3.4163451449453497,292328,1.9514007568359375,36f40d5a11d886a2280c57859cd5f22de2d78c87dcdb52ea601089745eeee494,2017-06-09 07:27:47
./AndroidAPKSamples/Malware/Ransomware/Svpeng/1b88ccb40cb03903680368f9bc9e5f6c.apk,malware,4.1821475797749095,0.3592848777770996,22,0,76,0,3.1504981628673696,19319,0.14215373992919922,9ed238a834849e0d638498039caf6157f3e51450e208e759f0bc9a0c54152970,2017-08-21 02:56:17
./AndroidAPKSamples/Malware/Ransomware/Svpeng/9bd28bf73cde6af073ded5169de17f09.apk,malware,1.396131935828589,0.05228877067565918,34,0,0,0,2.7496530622950197,3647,0.062407493591308594,7a2be5e9cab790643bed90abb1696b7ee79caeebf66b8caa36e078277f3afd47,2017-08-20 07:00:09
./AndroidAPKSamples/Malware/Ransomware/Svpeng/4fd58e60c95708660cd35aa90f733248.apk,malware,2.1003528221196324,0.5013449192047119,12,0,0,0,2.931719095374846,21511,0.19163227081298828,6d7d2db8eecfdee63c402496bd5f99d52c5a01180ba5fe194b594f0114b9b2d4,2017-08-22 15:55:10
./AndroidAPKSamples/Malware/Ransomware/Svpeng/237d0253fea2a777798360175fd941e9.apk,malware,4.201323324339229,0.3997461795806885,19,0,133,0,3.19885818771955,21294,0.35030078887939453,697817c800e202a925f6654c4d72d533125cab2e38a4b0b2b59a737ecd52dbd8,2017-08-13 18:04:02
./AndroidAPKSamples/Malware/Ransomware/Svpeng/71b71397622bf9e0b97fdeaec3771b18.apk,malware,2.1140498839228004,0.1831052303314209,23,0,0,0,2.969337542430202,17317,0.10966110229492188,461d86b556da73c481714c33dd4e3362a3cba28683f2f078fb6ce91917354c0f,2017-05-12 08:02:28
./AndroidAPKSamples/Malware/Ransomware/Svpeng/d3ff6a5e9f69bedd67c09e31ed94a1bd.apk,malware,4.161295213491911,0.5424389839172363,28,0,51,0,3.0727530664634557,31583,1.8025627136230469,60f5f450f9c4651f182abb7fa31ba25dfe6aa74d4007e7cafb3a906738b43d85,2017-07-22 23:02:39
./AndroidAPKSamples/Malware/Ransomware/Svpeng/7c9d7f4a6f7d8b4d4627f15867ca9d1c.apk,malware,2.1012127580029696,0.27013492584228516,12,0,0,0,2.9338620222364344,21520,0.20289993286132812,1ea9505c441af3a9b7546dbbe664b41c948a8f258632fafb4e436538365d67c6,2015-12-31 12:10:43
./AndroidAPKSamples/Malware/Ransomware/Svpeng/102b4f0f42a267ad9354ea104e787241.apk,malware,4.223319708919466,1.4303491115570068,11,0,189,0,3.2562761105853726,72392,0.4432334899902344,45c4b18a46376a123067106316a135c69a90d83601357be455373c50bd9db354,2017-08-15 23:20:23
./AndroidAPKSamples/Malware/Ransomware/Svpeng/078f2f3bc9629b930cec5c7cd21a2e53.apk,malware,4.176602219733229,0.9045698642730713,18,0,87,0,3.128076945391311,42594,0.7146730422973633,17f47c1532080c939c8af569dac39d7b77a3001bee127a75a436860a65bdf995,2017-08-06 03:52:37
./AndroidAPKSamples/Malware/Ransomware/Svpeng/6cf17ea9a7f688c8ac3f953d4cee6795.apk,malware,4.237295577850884,2.340459108352661,24,0,114,0,3.27723987030174,149133,1.6661252975463867,1d57111584cd66e71a368b34d424b4623e8f85aacd6877a2d585eeba005174a2,2017-01-01 11:29:59
./AndroidAPKSamples/Malware/Ransomware/Svpeng/b469d12d7307f9a6b369d4f7301a6c4b.apk,malware,1.3840789706184105,0.0513768196105957,32,0,0,0,2.591275606524583,4118,0.1101236343383789,31b9302faa48e2ad8cbf4138bda371b4bae12fd879dc057181daf792ee24977c,2016-07-25 07:54:39
./AndroidAPKSamples/Malware/Ransomware/Jisut/064490ecaa3cf7790fdf49c0016f7bfb.apk,malware,1.1667778684303616,0.02319502830505371,8,0,0,0,2.6701672687968823,1649,0.11302852630615234,9b997c06c13fefd51f922f3016929e9e4ad0d8f152d2522b98d5f9d5aaefb627,2017-07-18 01:13:37
./AndroidAPKSamples/Malware/Ransomware/Jisut/0d33685eff9b6df4e87d799689e99a32.apk,malware,1.096937824582517,0.017978906631469727,2,0,0,0,2.7742066282893814,528,0.7620677947998047,5d3deaa5c24e304f17cc511d2371c393f43b78b29b07b252db7936a35a70511d,2017-08-15 11:23:41
./AndroidAPKSamples/Malware/Ransomware/Jisut/01147ee72ad07cb9c1416b9963e56f99.apk,malware,1.1682710076973293,0.02358865737915039,8,0,0,0,2.6701672687968823,1649,0.41165637969970703,8f7506b04b18478eaab1ceb7d71d29c53bc5971907f6b202f8ad1b9b39816b41,2017-08-15 11:28:45
./AndroidAPKSamples/Malware/Ransomware/Jisut/12fb8804389e7496ff5a56e2134ccf5e.apk,malware,1.1682708121940946,0.02377915382385254,8,0,0,0,2.6701672687968823,1649,0.4116172790527344,a16ac7efe988e6fc0153f2ed042ee84c4a54dceba75a4872b7dfd3ed2cdd9d78,2017-08-15 11:22:33
./AndroidAPKSamples/Malware/Ransomware/Jisut/1046b8a9498edb5ee6f175d752ec9c32.apk,malware,1.4415214108386498,0.036917924880981445,6,0,2,0,2.6231890067839254,3764,0.2851066589355469,eb55e374e38cedd7aee23d82eade11e986184b197f4c73c76730b5929cdf7238,2017-08-14 16:53:12
./AndroidAPKSamples/Malware/Ransomware/Jisut/041f8b32fa15efda620b04a5dd41554a.apk,malware,1.3929799458104302,0.032076120376586914,8,0,5,0,2.7884040523735494,1468,0.10568523406982422,a949517cc846c654f39386dff72978cf50fcc0bb849ea55e17af2479114cc12d,2017-08-15 11:23:54
./AndroidAPKSamples/Malware/Ransomware/Jisut/008aafc94cfdc5e41d8f5fa41abe23ac.apk,malware,1.1520678861374458,0.01978611946105957,7,0,1,0,2.640028904150539,1202,0.37140941619873047,d2763c142be91b3b630dde491a78c0ba631c900fb1919e999192a469634c8fd8,2017-08-14 17:04:50
./AndroidAPKSamples/Malware/Ransomware/Jisut/0f52bf7d7b6cf39cbe438b141372e923.apk,malware,1.089431707328106,0.020762920379638672,7,0,0,0,2.6616115624574688,898,0.30547428131103516,e6939b3784f2e10032abd4e5ada25adc81f1afa7dd6887f1b577db88e0c27af2,2016-06-25 11:03:48
./AndroidAPKSamples/Malware/Ransomware/Jisut/0647e7667203a2a9e1858a6e9f49e98b.apk,malware,1.1682710744545315,0.023693084716796875,8,0,0,0,2.6701672687968823,1649,0.4116697311401367,e7b0d5ccf675ec020a3d1ed6dbb243b33803a5573064f1d5d8234c046465dd7c,2017-08-15 11:01:19
./AndroidAPKSamples/Malware/Ransomware/Jisut/0b2f0c2ddf4a6a1101036286d75709f8.apk,malware,1.1682707692787502,0.024010896682739258,8,0,0,0,2.6701672687968823,1649,0.4116086959838867,e4d65c43aeff2ced0258c39d57d80a24ee6fa9d2ccf845ca1a8c887e58ce5b96,2017-08-15 11:02:18
./AndroidAPKSamples/Benign/com.codelv.inventory_6.apk,benign,4.128364578558398,4.551175117492676,3,0,199,0,2.980528097347135,388125,2.1333084106445312,db6a454af50797b5577595e76384448151b020beae33abe4c45e147d99208a71,Not found
./AndroidAPKSamples/Benign/com.jakewharton.sdksearch_1040100.apk,benign,4.241972641876421,2.7400870323181152,2,0,74,0,3.2929782611292793,163193,1.421158790588379,4dc58c1d3df8f660862ab72650b8774c8377b5dfdc415e8301e2a56b8ac2f6f9,2021-05-13 07:19:52
./AndroidAPKSamples/Benign/org.echoline.drawterm_2.apk,benign,1.2280377661184814,0.23467111587524414,6,0,0,0,2.86538860485192,1405,2.603407859802246,40a0403f9090b51a67f4285a7086e159f4c7aa7f34252d22809fd74dd2e8e59e,2022-09-30 15:56:38
./AndroidAPKSamples/Benign/org.woheller69.browser_1000.apk,benign,4.373391302734661,12.92283320426941,12,2,1808,0,3.5065119899909987,672997,11.689861297607422,f1f0eaedf6b558e990a603b1846454b5299a9d224ad9c80a3133225531f73934,2023-11-16 17:00:02
./AndroidAPKSamples/Benign/click.dummer.textthing_216.apk,benign,4.284342846218477,3.214402198791504,3,0,217,0,3.4073917371530804,137615,1.3141889572143555,7df61676293e37a35ff56e95dc8f0803bf667087199118921e9dbcfdff744b14,2019-10-20 06:32:36
./AndroidAPKSamples/Benign/io.github.wh201906.serialpipe_2.apk,benign,4.211922430675926,2.2468512058258057,2,0,57,0,3.204570527822978,178376,2.041696548461914,db67d84791494f62224e99c78fe9992987bdc59d4f8226db68f78f835d2830da,Not found
./AndroidAPKSamples/Benign/de.markusfisch.android.shadereditor_78.apk,benign,4.197827943492054,3.347892999649048,4,2,74,0,3.152168944486297,261259,3.1529178619384766,79f266176b4e26693ccd9941fc31349d4513aad1638ef036bfdcfc71875a3861,2023-11-20 11:37:35
./AndroidAPKSamples/Benign/org.cosmicide_23.apk,benign,4.738042278017879,188.35746097564697,11,2,34646,0,3.5214474352897,8185729,83.49989795684814,7e82b8b129628f4d308ee2d181a1a9f3f73bbbecb922590a36cbd76d433caef1,2023-11-08 19:42:09
./AndroidAPKSamples/Benign/org.godotengine.editor.v4_402024003.apk,benign,4.531919559035279,5.474881887435913,6,2,1187,0,3.4401180738702815,294155,48.37505626678467,9e5d93d80147e4ed8d9ba1221ad42b040188deec9311e8b0bddb6aaa5cae61d9,2023-11-24 07:01:05
./AndroidAPKSamples/Benign/com.github.ttl.manager_13.apk,benign,4.3553835901345455,10.409151077270508,0,2,1668,0,3.4896453054019188,623218,9.353320121765137,e526740be45d7dc9cd4e69eee4fc0cc72e1ad1f1b1fd85e10522a65bead01bc1,2023-06-30 11:45:50
./AndroidAPKSamples/Benign/com.catalin.css_px_converter_1.apk,benign,2.665535681104262,0.7071819305419922,0,2,10,0,3.1347930077860076,53629,17.997660636901855,b8a89896ee82b908e9cabd5a1c5e0382d5e50a927166feb86f77f83f92ab285a,2022-10-22 13:59:59
./AndroidAPKSamples/Benign/com.ruesga.rview_69.apk,benign,4.290850892591379,45.630695819854736,5,0,97,0,3.340978890863796,495258,7.596761703491211,c04b3221163a9cdd8b0f8ca29ea13854bdeef661a9bbeed4480d5415f818cc22,2021-03-22 08:11:04
./AndroidAPKSamples/Benign/com.fredhappyface.brainf_20230828.apk,benign,4.335268117923619,12.43812894821167,1,2,1618,0,3.4987881648251267,624231,4.6445112228393555,6880210f243544f73fd29d127eb5d676ff3ecb56a1f4384f9f53c9589f6feb8e,2023-10-03 07:30:19
./AndroidAPKSamples/Benign/de.syss.MifareClassicTool_64.apk,benign,4.326468742243928,9.834996938705444,2,2,1639,0,3.488440279304934,447974,3.6607275009155273,cbfd26cd87fd731dbb5bf080d3ac02b2c6cdea3502ea240e13e9e2f03869e9c0,2023-10-10 09:44:22
./AndroidAPKSamples/Benign/com.trianguloy.numericriddlegenerator_7.apk,benign,1.0698823736908951,0.014921188354492188,1,0,1,0,2.5637953101483766,682,0.05182647705078125,c36cfa5aaa30c4e1a1d918ed2df6925e3569ec38a6a033b9e3b0ae3103d4cc25,2022-03-30 06:39:16
./AndroidAPKSamples/Benign/com.gh4a_73.apk,benign,4.293871357505669,8.502899169921875,6,2,1253,0,3.3597674371537893,552793,6.791713714599609,7c5a41bef4fc563207fc8ff30a9f4f600c97cfc97ae648aa001f294944c5abeb,2022-11-11 01:40:26
./AndroidAPKSamples/Benign/com.nesbox.tic_10100.apk,benign,2.781677217546583,0.11039996147155762,5,0,23,0,3.051326266139033,6810,7.28597354888916,42c078a05dedcef2fad5ba608db8240cb751598b49714217b0f67cb219f28f69,2023-09-21 11:16:05
./AndroidAPKSamples/Benign/io.neurolab_1.apk,benign,4.365160982371759,25.643966913223267,6,0,2821,0,3.3695867977179215,1948760,20.313186645507812,84fca34b1b8580c451aef5fdb47f554609863e226ae55b888f0b92311f7a0875,2020-05-13 00:54:23
./AndroidAPKSamples/Benign/tk.hack5.treblecheck_5001001.apk,benign,4.104390309996279,3.580303907394409,1,2,57,0,2.9270876406215867,230348,1.3464889526367188,e6b00a048aadebff45c6dbdb5c92fd6cc5f67ee53388e750ecf3414fd985f534,2023-04-25 04:30:20
./AndroidAPKSamples/Benign/de.sensebox.blockly_10102.apk,benign,2.438118727479209,0.44967079162597656,6,0,7,0,3.0519691538117457,12798,2.7260589599609375,a8020d2660da96fcf4b232becf6f3bcff9ee44b5242a86d8594ffc0567391893,2019-05-07 12:36:41
./AndroidAPKSamples/Benign/org.billthefarmer.crossword_124.apk,benign,1.473142795816856,0.04468083381652832,1,0,5,0,2.8485113659323513,2025,0.4902067184448242,2a139473f07bb4612f76975c3d08cbc0e34b23f5b7169f8572ec6f447f07cf1e,Not found
./AndroidAPKSamples/Benign/com.releasestandard.scriptmanager_5.apk,benign,4.302927208259177,6.8603081703186035,7,0,299,0,3.431062444884174,384017,3.255758285522461,a8f108acfc3f75164b2c2f291a3fde2f84b80b63a95fc3b21ef80d7a06085fd9,2021-04-01 11:58:52
./AndroidAPKSamples/Benign/priv.wh201906.serialtest_32.apk,benign,2.8851509315631154,0.7573559284210205,10,0,12,0,3.2291466095345176,19934,38.84419059753418,6ad019e49c323921479fdbfc4570cc9862aa0a164f07f5cdf6e729dea4938551,2023-06-18 21:38:45
./AndroidAPKSamples/Benign/io.muetsch.anchrandroid_33.apk,benign,2.5667586949823145,0.49685192108154297,3,0,8,0,3.0603880318953838,34245,19.822636604309082,5ebe9be0ecd46d02c31865af8d46f2566edabe37f0f138bb296ac2551d5de1c7,2022-02-24 07:54:41
./AndroidAPKSamples/Benign/me.johnmh.boogdroid_15.apk,benign,4.247040644186985,2.9023659229278564,1,0,230,0,3.3069077950007424,163789,1.3900442123413086,ebac8ab70b4a66db147da1c3c651c11d5ff20df852e53a37ca73803c8dd0c9dd,2018-10-01 18:20:41
./AndroidAPKSamples/Benign/org.gnu.emacs_300050023.apk,benign,2.643348521221288,0.20193195343017578,28,0,8,0,3.0042820729271775,9519,48.96854877471924,708f57303ec5ab71bcb49daa327ecfe3d223d9f4b7740459819994e3856ca887,2023-10-19 12:32:01
